# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_VARIABLES = cond_drug (set)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
150681       2  240983994  240986489     18      11  144546      -1.5384    9.3723e-05      -1.5385
150678       2  241065480  241076764    110      22  151393     -0.89869    9.3723e-05     -0.89878
150677       2  241077946  241081073     37      15  150885     -0.67768    9.3723e-05     -0.67777
2817         2  241374115  241407995    265      61  146305      0.49109    9.3723e-05      0.49099
51281        2  241418339  241501472    454      86  149030       1.4852    9.3723e-05       1.4851
285193       2  241498471  241503931     37      18  141625      0.67722    9.3723e-05      0.67713
57140        2  241506952  241518649     71      37  145104     -0.12522    9.3723e-05     -0.12531
11132        2  241525133  241539026    108      19  148777     -0.85841    9.3723e-05      -0.8585
2859         2  241543825  241571176    192      67  146701     -0.71207    9.3723e-05     -0.71217
653437       2  241615335  241623317     11       6  133168       -1.259    9.3723e-05      -1.2591
375318       2  241630262  241638400      9       6  129610       1.9016    9.3723e-05       1.9015
547          2  241652681  241760725    662     103  143429      -1.5761    9.3723e-05      -1.5762
189          2  241807162  241819036    106      23  143968     -0.30215    9.3723e-05     -0.30224
79919        2  241824965  241837267    135      16  147716     -0.38428    9.3723e-05     -0.38437
728763       2  241871287  241906025    231      36  143226      0.71775    9.3723e-05      0.71765
25992        2  241937213  242039015    579      79  147107      0.40783    9.3723e-05      0.40773
130916       2  242026009  242042747     88      24  146935     -0.64985    9.3723e-05     -0.64995
23178        2  242045014  242090394    376      57  146358      -1.3476    9.3723e-05      -1.3477
5510         2  242088012  242122939    215      47  147143      -1.3914    9.3723e-05      -1.3914
50636        2  242126924  242165291    270      66  146205     -0.27808    9.3723e-05     -0.27817
3069         2  242166182  242256116    498      75  147838     -0.45455    9.3723e-05     -0.45465
101927509    2  242206191  242220614     71      27  149548     -0.14264    9.3723e-05     -0.14273
4735         2  242253723  242293942    220      57  147504     -0.60111    9.3723e-05      -0.6012
9855         2  242294664  242434756    773      59  146641     -0.39063    9.3723e-05     -0.39072
10494        2  242433622  242450145    106      34  148484      -1.0094    9.3723e-05      -1.0095
666          2  242497146  242514053    100      41  145834      -1.5469    9.3723e-05       -1.547
51078        2  242523320  242577753    263      33  145636      -1.4962    9.3723e-05      -1.4963
23192        2  242575775  242613772    284      37  149552      -1.0323    9.3723e-05      -1.0324
1841         2  242614657  242627383    100      22  144899      0.22056    9.3723e-05      0.22046
84289        2  242640456  242669396    184      32  148989      -1.1359    9.3723e-05       -1.136
728294       2  242673030  242708731    258      41  146630      -2.1464    9.3723e-05      -2.1465
64090        2  242715240  242744202    148      40  143379      0.02707    9.3723e-05     0.026976
129807       2  242748920  242759242     99      26  139229      -1.4335    9.3723e-05      -1.4335
5133         2  242791533  242802058     60      16  143103        0.582    9.3723e-05       0.5819
285093       2  242810886  242815982     46      12  137347      0.51874    9.3723e-05      0.51865
285095       2  242835639  242845774     86      21  138141   -0.0043881    9.3723e-05   -0.0044818
10752        3     237279     451600   1559     140  145645      0.50016    9.3723e-05      0.50007
27255        3    1133342    1445778   2383     189  145431      -1.1303    9.3723e-05      -1.1304
152330       3    2139550    3100145   6879     482  146775      -1.3882    9.3723e-05      -1.3883
3568         3    3107508    3153058    326     109  146675      -1.9463    9.3723e-05      -1.9464
51095        3    3167600    3191419    209      36  143543     -0.19647    9.3723e-05     -0.19656
51185        3    3190817    3222401    254      35  145475     -0.20066    9.3723e-05     -0.20075
57633        3    3840121    3890208    329      52  141293       1.9454    9.3723e-05       1.9454
6419         3    4343988    4359449    116      19  141009     -0.55854    9.3723e-05     -0.55863
285362       3    4402329    4509966    655      89  144171     -0.34738    9.3723e-05     -0.34747
3708         3    4534032    4890024   2323     265  145814      -1.1281    9.3723e-05      -1.1282
8553         3    5020097    5027366     34      10  146206      0.34698    9.3723e-05      0.34689
55207        3    5162930    5223101    247      37  146435      -1.4582    9.3723e-05      -1.4583
9695         3    5228359    5262150    156      64  142342     -0.84415    9.3723e-05     -0.84425
2917         3    6901802    7783718   5884     354  145721      -0.5061    9.3723e-05     -0.50619
29995        3    8542493    8610311    423      48  148883     -0.38546    9.3723e-05     -0.38555
51066        3    8660586    8787721    978     172  145427     -0.74364    9.3723e-05     -0.74373
859          3    8774486    8788951    118      31  148961     -0.85528    9.3723e-05     -0.85537
5021         3    8791594    8812300    142      43  150213     -0.45574    9.3723e-05     -0.45583
56852        3    8918380    9006159    629      37  142146       1.0992    9.3723e-05       1.0991
9901         3    9021775    9292369   1527     188  145047      0.66287    9.3723e-05      0.66278
25917        3    9403660    9428975    123      37  143712       1.0913    9.3723e-05       1.0912
55209        3    9438384    9520338    326      44  141666        1.699    9.3723e-05        1.699
375323       3    9539545    9596486    363      44  144318       1.4928    9.3723e-05       1.4927
64419        3    9690117    9744578    237      63  138577      0.64749    9.3723e-05       0.6474
151835       3    9744510    9772092    122      62  146457     -0.58583    9.3723e-05     -0.58593
7862         3    9772413    9790199     62      30  142132     -0.81708    9.3723e-05     -0.81717
4968         3    9790628    9829968    146      42  145452     -0.52246    9.3723e-05     -0.52256
8536         3    9798529    9812676     44      20  143923     -0.28841    9.3723e-05      -0.2885
10474        3    9821148    9835695     60      20  146659     -0.29997    9.3723e-05     -0.30006
10093        3    9833082    9849289     68      27  143453     -0.56403    9.3723e-05     -0.56412
100526693    3    9833232    9878540    254      41  145441     -0.20192    9.3723e-05     -0.20201
26140        3    9850632    9878540    179      31  145884     0.030467    9.3723e-05     0.030373
285367       3    9879033    9886702     44      22  130301     -0.46471    9.3723e-05      -0.4648
63924        3    9907894    9922938     80      27  143764      -2.7507    9.3723e-05      -2.7508
84522        3    9931271    9936533     32      13  149413     -0.17886    9.3723e-05     -0.17896
132014       3    9943296    9958586     75      14  148215      -1.3567    9.3723e-05      -1.3567
84818        3    9957758    9975805     88      42  146454     -0.83997    9.3723e-05     -0.84006
78987        3    9974478    9987597     45      23  147234      0.89027    9.3723e-05      0.89017
285368       3    9986726    9995078     30      20  148627      0.63093    9.3723e-05      0.63083
55831        3   10005136   10030146     99      13  149621      0.35225    9.3723e-05      0.35215
401052       3   10047602   10053779     37       8  148750       1.6071    9.3723e-05        1.607
2177         3   10067113   10144114    350      23  147645     0.026424    9.3723e-05      0.02633
115795       3   10122504   10150975    121      18  149767     -0.18427    9.3723e-05     -0.18437
55845        3   10156333   10169374     72       8  152197     -0.28874    9.3723e-05     -0.28883
7428         3   10182319   10195854     81      21  147905      0.49768    9.3723e-05      0.49758
3656         3   10205561   10285927    471      69  145918      0.10976    9.3723e-05      0.10967
9797         3   10289177   10323406    196      44  144928     -0.49391    9.3723e-05     -0.49401
51738        3   10326934   10335631     45      21  148505       -1.275    9.3723e-05      -1.2751
6396         3   10342113   10363872    115      30  149775      -1.3594    9.3723e-05      -1.3595
491          3   10365207   10734131   2268     214  148423      -1.2407    9.3723e-05      -1.2408
6538         3   10856917   10980646    682      96  146672       1.1822    9.3723e-05       1.1822
6529         3   11033420   11081435    303      83  146535      -2.2484    9.3723e-05      -2.2485
3269         3   11177779   11305439    684     103  144660       1.6209    9.3723e-05       1.6208
10533        3   11313010   11599639   1218      57  145187       2.5001    9.3723e-05          2.5
9686         3   11597043   11763220   1020      99  145838       0.0134    9.3723e-05     0.013306
132001       3   11831416   11889393    287      44  146371     -0.47236    9.3723e-05     -0.47245
101929530    3   11911358   11943581    246      39  151850       0.1073    9.3723e-05      0.10721
6854         3   12181150   12234032    227      50  145585        6.458    9.3723e-05       6.4579
7079         3   12194068   12201851     40      18  145528       6.7608    9.3723e-05       6.7607
5468         3   12328349   12476355    661      81  146248        7.184    9.3723e-05        7.184
80746        3   12516748   12581172    382      31  149281       1.0205    9.3723e-05       1.0204
100129480    3   12580780   12587963     41      20  146210     -0.22532    9.3723e-05     -0.22541
23609        3   12597513   12625712    130      36  147064       1.8726    9.3723e-05       1.8725
5894         3   12624600   12706700    335      35  149238       1.5842    9.3723e-05       1.5841
55287        3   12774892   12802038    187      51  143837       1.2642    9.3723e-05       1.2641
23066        3   12837171   12876813    251      68  145562       2.8589    9.3723e-05       2.8588
6161         3   12875944   12884081     51      13  151888      0.48762    9.3723e-05      0.48752
9922         3   12938042   13115652   1023     160  145013      0.80025    9.3723e-05      0.80015
23225        3   13357230   13462819    557      48  148623       1.5387    9.3723e-05       1.5386
79885        3   13520671   13548424    135      48  148382     0.077412    9.3723e-05     0.077318
2199         3   13572824   13680422    767     108  146572       1.9838    9.3723e-05       1.9837
7476         3   13859582   13922618    382      70  147392      -1.8273    9.3723e-05      -1.8274
131474       3   14153077   14167371     66      23  147220      -1.0266    9.3723e-05      -1.0266
79188        3   14165440   14185680    100      37  145094      -2.1264    9.3723e-05      -2.1265
7508         3   14186147   14221172    162      44  146723      -1.1021    9.3723e-05      -1.1022
27258        3   14219228   14240369     84      30  147531      -1.6439    9.3723e-05       -1.644
6533         3   14443076   14531357    461     109  145704      -1.9345    9.3723e-05      -1.9346
80852        3   14529896   14584588    355      53  147656     -0.75937    9.3723e-05     -0.75946
51244        3   14692253   14714666    135      27  147461     0.023999    9.3723e-05     0.023905
84077        3   14715606   14815043    488      91  146505     -0.92349    9.3723e-05     -0.92358
152273       3   14851247   14976572    826      73  149783       3.8738    9.3723e-05       3.8737
7182         3   14988091   15091280    497      72  137621       0.3451    9.3723e-05      0.34501
64432        3   15083258   15107839    116      41  137085    -0.092457    9.3723e-05     -0.09255
64145        3   15111080   15141662    140      26  145313     -0.58617    9.3723e-05     -0.58626
23473        3   15246733   15294923    228      36  136338     -0.21371    9.3723e-05      -0.2138
9467         3   15295360   15383901    575      94  141327      -1.3034    9.3723e-05      -1.3035
131965       3   15422282   15470054    253      38  143850     -0.84701    9.3723e-05      -0.8471
85403        3   15468064   15484620     78      30  140959     -0.61059    9.3723e-05     -0.61068
8292         3   15491140   15564277    394      56  145028       1.4972    9.3723e-05       1.4971
26061        3   15601739   15644359    235      75  140198     -0.45734    9.3723e-05     -0.45744
686          3   15641864   15689647    339      52  143827       1.4741    9.3723e-05        1.474
23243        3   15708243   15902053   1035      56  141841       2.3584    9.3723e-05       2.3583
117248       3   16215086   16286533    422      67  147626     -0.72204    9.3723e-05     -0.72214
285381       3   16298068   16307496     57      15  143504     -0.52836    9.3723e-05     -0.52845
92106        3   16305667   16379500    401      33  148433     -0.26251    9.3723e-05      -0.2626
23180        3   16356852   16556222   1063     126  148158      -1.6897    9.3723e-05      -1.6898
1618         3   16627799   16648006    138      29  149782     -0.97706    9.3723e-05     -0.97715
23228        3   16973582   17132598    746      60  142982      -1.1282    9.3723e-05      -1.1283
9779         3   17198154   17785240   2547      68  144783     -0.16731    9.3723e-05     -0.16741
339862       3   18003064   18310914   1276      86  143650     -0.81175    9.3723e-05     -0.81184
6304         3   18388633   18481265    417      76  146404       -1.619    9.3723e-05      -1.6191
131096       3   19188946   19577635   1498     131  142361     0.065939    9.3723e-05     0.065845
151651       3   19920464   19978820    330      39  144642     -0.57722    9.3723e-05     -0.57731
5868         3   19987572   20027167    232      45  146972      0.11634    9.3723e-05      0.11624
151649       3   20020953   20054765    197      38  144342      0.40308    9.3723e-05      0.40298
8850         3   20080524   20196396    742      58  148615    -0.050052    9.3723e-05    -0.050146
151648       3   20201585   20228724    155      31  148585      0.82062    9.3723e-05      0.82053
79750        3   21459411   22415132   7537     386  146776    -0.053906    9.3723e-05       -0.054
100505877    3   23236061   23247268     56      22  140511       6.9565    9.3723e-05       6.9564
7325         3   23243498   23632796   2158      57  145378       7.4439    9.3723e-05       7.4438
7324         3   23846384   23933631    399      69  139644       1.6334    9.3723e-05       1.6333
28512        3   23933052   23959537    133      41  137355       0.9407    9.3723e-05      0.94061
6138         3   23957295   23965687     57      31  135196    -0.097945    9.3723e-05    -0.098038
9975         3   23985751   24022609    184      46  144225     0.057569    9.3723e-05     0.057476
7068         3   24158144   24537772   2164     222  144684     -0.41686    9.3723e-05     -0.41695
5915         3   25214638   25639923   3131     192  145702      0.54736    9.3723e-05      0.54727
7155         3   25638896   25707396    257      31  146157      -1.6477    9.3723e-05      -1.6478
55768        3   25759935   25832530    258      41  142905       1.0757    9.3723e-05       1.0756
54995        3   25830563   25836525     16       7  142863       1.4747    9.3723e-05       1.4746
116135       3   26663300   26752767    480      79  144194      -1.0992    9.3723e-05      -1.0993
152110       3   27256597   27411912    828      44  146750    -0.091695    9.3723e-05    -0.091789
9497         3   27413712   27526911    655      51  142830      0.84487    9.3723e-05      0.84478
8320         3   27756940   27765206     26      14  138457     -0.18667    9.3723e-05     -0.18676
152100       3   28281838   28361764    339      55  143762       -1.569    9.3723e-05      -1.5691
64343        3   28363344   28391915     87      33  140582     -0.81827    9.3723e-05     -0.81836
152098       3   28389372   28567133    796      62  139246     -0.70385    9.3723e-05     -0.70394
100652807    3   28616722   28618981     10       5  122610      -1.3543    9.3723e-05      -1.3544
27303        3   29321351   30052386   4628     260  147222      0.49387    9.3723e-05      0.49378
7048         3   30646994   30736134    531     100  146562      0.11246    9.3723e-05      0.11236
339896       3   30767192   30937153   1123      97  146842       1.2128    9.3723e-05       1.2127
201595       3   31573130   31678056    379      51  146191      -2.4203    9.3723e-05      -2.4204
114884       3   31701817   32024342   1960     230  146333        0.129    9.3723e-05      0.12891
344787       3   32022266   32033728     91      20  148732     -0.86356    9.3723e-05     -0.86366
23171        3   32147003   32210707    454      45  147507      0.90355    9.3723e-05      0.90345
152189       3   32279171   32412317    776     126  148660      -0.3188    9.3723e-05     -0.31889
112616       3   32432163   32496833    377      60  148314      -1.1465    9.3723e-05      -1.1466
54918        3   32522304   32545403     92      31  150179      -1.1291    9.3723e-05      -1.1292
51143        3   32566963   32613373    190      49  144995    -0.022125    9.3723e-05    -0.022218
25904        3   32725637   32815867    519      33  148774     -0.51203    9.3723e-05     -0.51212
131405       3   32858510   32934271    378      69  143998     -0.67032    9.3723e-05     -0.67042
1233         3   32992066   32996903     20      10  147355      -2.2281    9.3723e-05      -2.2282
2720         3   33037600   33139694    610      58  147477      -1.9576    9.3723e-05      -1.9577
643853       3   33037719   33139689    609      58  147463       -1.966    9.3723e-05      -1.9661
10491        3   33154450   33189765    164      45  146355     -0.34733    9.3723e-05     -0.34743
26032        3   33191037   33261707    359      39  148889      -1.4032    9.3723e-05      -1.4033
25827        3   33317934   33446005    548      53  144457      0.86118    9.3723e-05      0.86108
7342         3   33429328   33482897    239      43  146942     -0.13907    9.3723e-05     -0.13916
23122        3   33537237   33760705    835      67  144720     0.091084    9.3723e-05      0.09099
10015        3   33839063   33911699    420      33  142837     -0.91084    9.3723e-05     -0.91094
10777        3   35679666   35836488    682      92  143937     -0.81927    9.3723e-05     -0.81936
6769         3   36420842   36589999   1084      80  145991      -1.6122    9.3723e-05      -1.6123
85443        3   36753413   36782352    123      45  145760       2.1767    9.3723e-05       2.1766
9881         3   36867808   36987548    481      63  144364       1.2613    9.3723e-05       1.2612
9852         3   37026857   37035795     39      19  135073      0.79706    9.3723e-05      0.79697
4292         3   37033841   37092837    250      44  146764        1.644    9.3723e-05       1.6439
9209         3   37093617   37218992    505      42  144570       1.7723    9.3723e-05       1.7722
2803         3   37283682   37408870    518      49  144617     0.098184    9.3723e-05      0.09809
339883       3   37425477   37477488    217      61  144926     -0.17247    9.3723e-05     -0.17256
3680         3   37492813   37861781   2046     166  144934      -1.5012    9.3723e-05      -1.5013
10217        3   37902669   38026460    561      82  140643      -1.0458    9.3723e-05      -1.0459
50853        3   38031217   38049176     89      20  144011      0.78588    9.3723e-05      0.78579
5333         3   38048487   38072154    149      40  148598     -0.36533    9.3723e-05     -0.36542
9940         3   38079497   38164728    440      60  137594     -0.27221    9.3723e-05     -0.27231
30           3   38163701   38179733     65      36  138085     -0.58495    9.3723e-05     -0.58504
4615         3   38178969   38185013     14       8  131020       0.9942    9.3723e-05      0.99411
9943         3   38206022   38297479    314      60  142039     -0.58577    9.3723e-05     -0.58587
9390         3   38306298   38320661     57      17  144103      0.92324    9.3723e-05      0.92315
9389         3   38322785   38360564    296      29  145945      0.81465    9.3723e-05      0.81455
9942         3   38387251   38456967    431      56  143322      0.80993    9.3723e-05      0.80984
93           3   38494790   38535133    198      38  140986      0.98537    9.3723e-05      0.98527
9941         3   38536763   38584221    202      42  144144      0.97206    9.3723e-05      0.97196
6331         3   38589053   38692164    564     101  145569      0.83641     -0.032167      0.86858
6336         3   38738337   38836501    591      71  145782      -1.5955    9.3723e-05      -1.5956
11280        3   38886760   38996136    530      51  144733        0.664    9.3723e-05       0.6639
57599        3   39092477   39138655    244      54  144236       1.0701    9.3723e-05         1.07
64689        3   39137590   39150854     82      30  146508      0.39031    9.3723e-05      0.39021
199223       3   39148152   39180894    203      43  146110       1.6404    9.3723e-05       1.6403
64651        3   39182842   39197093     76      31  140910       2.3392    9.3723e-05       2.3391
165904       3   39224206   39235112     49      24  135228     -0.32402    9.3723e-05     -0.32411
1524         3   39304485   39324226    133      45  141779      -0.3156    9.3723e-05     -0.31569
1237         3   39370197   39375671     30      21  141303     -0.96939    9.3723e-05     -0.96948
54977        3   39423815   39439319     79      20  146384      -2.0015    9.3723e-05      -2.0016
3921         3   39447204   39454533     62       9  149185      -1.9832    9.3723e-05      -1.9833
4336         3   39508064   39571488    470      27  146528       1.5289    9.3723e-05       1.5288
25924        3   39849405   40302312   2556     138  142688     -0.09893    9.3723e-05    -0.099024
10289        3   40350173   40354415     32      10  148407     -0.36015    9.3723e-05     -0.36025
956          3   40427647   40470610    241      40  140947   -0.0056453    9.3723e-05    -0.005739
9045         3   40497783   40504363     46      19  143230      0.25896    9.3723e-05      0.25887
285267       3   40517604   40532228     76      34  138320     -0.08124    9.3723e-05    -0.081333
253639       3   40546450   40560212     46      21  131583     -0.45429    9.3723e-05     -0.45438
285268       3   40565376   40581543     78      32  136393      -0.1088    9.3723e-05      -0.1089
1499         3   41235401   41282439    168      50  140461      -1.1326    9.3723e-05      -1.1327
54986        3   41287590   42057080   4848     100  145149     -0.49413    9.3723e-05     -0.49422
22906        3   42054294   42267882   1130      92  145518      0.68447    9.3723e-05      0.68437
885          3   42298815   42308662     46      18  149915     -0.79982    9.3723e-05     -0.79991
131375       3   42438075   42453125     93      34  140186      -0.3131    9.3723e-05     -0.31319
7433         3   42529791   42579565    266      65  145297    -0.099145    9.3723e-05    -0.099239
9117         3   42588959   42643572    249      50  144090      0.48235    9.3723e-05      0.48226
51188        3   42622332   42636990     74      27  139931      0.01316    9.3723e-05     0.013066
4820         3   42641147   42690733    205      33  147793      0.58385    9.3723e-05      0.58375
92999        3   42694176   42709572     69      23  146923      0.54216    9.3723e-05      0.54207
131377       3   42726011   42734438     38      19  142796      0.38419    9.3723e-05      0.38409
57467        3   42733655   42745319     65      30  139741      0.27364    9.3723e-05      0.27355
152206       3   42749264   42815745    289      40  145957       1.9426    9.3723e-05       1.9425
25994        3   42823900   42847027     67      25  146177      0.46514    9.3723e-05      0.46504
1238         3   42849964   42909275    245      50  144286      0.91755    9.3723e-05      0.91745
1582         3   42913184   42918633     27      12  144291      0.58721    9.3723e-05      0.58711
389114       3   42946402   42961325     56      21  138952      0.64067    9.3723e-05      0.64058
100506243    3   42976834   42984784     28      16  143220      -0.1192    9.3723e-05      -0.1193
729085       3   43019759   43099707    408      50  146756     -0.15821    9.3723e-05      -0.1583
84892        3   43120221   43148575    106      34  145759     -0.95711    9.3723e-05      -0.9572
54861        3   43327004   43393135    204      76  143190       1.3693    9.3723e-05       1.3692
55129        3   43407318   43664560    920      71  142624       0.7864    9.3723e-05       0.7863
51099        3   43731375   43764717    140      28  146165       1.0691    9.3723e-05        1.069
375337       3   44282378   44374090    355      37  147003       1.1063    9.3723e-05       1.1062
285343       3   44378574   44451440    285      39  146077     -0.15169    9.3723e-05     -0.15179
353274       3   44480762   44520162    134      46  144744       0.5986    9.3723e-05      0.59851
285346       3   44539424   44553222     33      17  149581      0.58883    9.3723e-05      0.58873
55888        3   44595667   44625475    131      27  143887      -0.6581    9.3723e-05      -0.6582
285349       3   44625456   44641686     51      28  147059      -1.3529    9.3723e-05       -1.353
10168        3   44665511   44690463     86      29  144815      -1.0056    9.3723e-05      -1.0057
7584         3   44689108   44702783     31      22  149295      -1.6172    9.3723e-05      -1.6173
101928592    3   44724074   44727283     13       9  146158      -1.0041    9.3723e-05      -1.0042
91392        3   44753135   44765823     69      14  144901     -0.83467    9.3723e-05     -0.83476
115560       3   44770098   44779075     36      15  141173      -0.8346    9.3723e-05      -0.8347
57456        3   44789736   44804173     44      27  144012      -1.4592    9.3723e-05      -1.4593
56992        3   44802209   44895248    322      57  141373     -0.11555    9.3723e-05     -0.11564
131616       3   44902408   44907656     18      10  141744      0.24037    9.3723e-05      0.24028
7047         3   44915098   44956593    247      32  149433      0.56068    9.3723e-05      0.56058
51304        3   44956253   45018674    211      52  145496       1.0401    9.3723e-05         1.04
23016        3   45016741   45054660    142      35  145941       1.0986    9.3723e-05       1.0985
7123         3   45066759   45078063     58      11  144622       1.5662    9.3723e-05       1.5661
64866        3   45123266   45188914    396     113  146319      0.52483    9.3723e-05      0.52473
25907        3   45265456   45268814     10       5  141132     -0.48884    9.3723e-05     -0.48894
23395        3   45429053   45590834    780      62  142089     -0.71012    9.3723e-05     -0.71021
8994         3   45635323   45723255    489      44  148816      -1.6602    9.3723e-05      -1.6603
22908        3   45729754   45787401    318      22  147300      0.75636    9.3723e-05      0.75626
54716        3   45796441   45839039    209      83  140327      -1.1302    9.3723e-05      -1.1303
54585        3   45864308   45958216    439      76  139517      -1.8163    9.3723e-05      -1.8164
10803        3   45926996   45945167     98      27  136284      -2.0745    9.3723e-05      -2.0746
79443        3   45958891   46038316    440      50  143264       -2.197    9.3723e-05      -2.1971
10663        3   45983973   45990345     36      18  141359      -1.7757    9.3723e-05      -1.7758
2829         3   46061791   46069979     42      12  142622      -2.0373    9.3723e-05      -2.0374
1230         3   46242700   46250832     42      10  143021      -1.7216    9.3723e-05      -1.7217
1232         3   46282872   46308697    108      25  146286     -0.57005    9.3723e-05     -0.57014
729230       3   46394235   46402913     45      14  143202     -0.89105    9.3723e-05     -0.89114
1234         3   46410633   46418197     38      13  141984     -0.11396    9.3723e-05     -0.11405
9034         3   46447721   46454988     46      12  144479     -0.27265    9.3723e-05     -0.27274
4057         3   46476996   46507598    200      36  146689     -0.31947    9.3723e-05     -0.31956
83597        3   46538485   46542939     22       8  147139       1.3272    9.3723e-05       1.3271
79442        3   46556375   46622589    358      39  149642     -0.34671    9.3723e-05      -0.3468
6997         3   46615045   46624453     57      10  150971     -0.82219    9.3723e-05     -0.82228
100132146    3   46652925   46668533    130      34  145894     0.011622    9.3723e-05     0.011528
259173       3   46709985   46736194    148      34  147535       1.6803    9.3723e-05       1.6802
259236       3   46741823   46752913     46      18  142356     -0.11853    9.3723e-05     -0.11862
29122        3   46753106   46760373     45      20  147025      0.35836    9.3723e-05      0.35826
100287362    3   46760573   46778921    104      13  146913      0.65612    9.3723e-05      0.65602
377047       3   46783081   46791143     54       8  147891      0.96429    9.3723e-05       0.9642
729756       3   46852188   46855048      7       4  150344      0.51535    9.3723e-05      0.51525
339906       3   46871394   46876585     19       8  143189       1.1736    9.3723e-05       1.1735
4634         3   46898857   46905973     28      11  148774       2.0989    9.3723e-05       2.0989
5745         3   46918236   46945789    118      41  139491        3.916    9.3723e-05       3.9159
151903       3   46962720   47024500    270      28  138364       3.2083    9.3723e-05       3.2082
23218        3   47020173   47051694    110      25  142030       4.8061    9.3723e-05        4.806
29072        3   47057398   47206467    437      52  137884       5.4232    9.3723e-05       5.4231
64147        3   47269016   47325337    188      57  138309       4.3514    9.3723e-05       4.3513
23276        3   47323116   47388806    171      60  134877       3.7063    9.3723e-05       3.7062
25930        3   47421383   47455431    104      34  134351       3.8532    9.3723e-05       3.8531
22937        3   47454684   47518603    174      52  138755       4.0616    9.3723e-05       4.0615
54859        3   47536630   47556199     66      34  137957       4.0158    9.3723e-05       4.0157
10675        3   47603228   47622730     60      21  136354       2.8261    9.3723e-05        2.826
6599         3   47626878   47824405    563      59  136647       3.2787    9.3723e-05       3.2786
22907        3   47843399   47892186    116      37  136735       2.8064    9.3723e-05       2.8063
4134         3   47891680   48131769    637      65  136186       3.5745    9.3723e-05       3.5744
993          3   48198168   48231153     95      38  138881       1.8613    9.3723e-05       1.8612
820          3   48263837   48267481      9       5  139799       1.2123    9.3723e-05       1.2122
51385        3   48281596   48312980    106      27  141010       1.5346    9.3723e-05       1.5345
10201        3   48334985   48344719     37       7  152432       1.7625    9.3723e-05       1.7625
646424       3   48347836   48370831     75       9  147371       1.5689    9.3723e-05       1.5688
285231       3   48412709   48436690     71       9  146188     -0.74627    9.3723e-05     -0.74636
5364         3   48444761   48472460     67      25  138715     -0.25754    9.3723e-05     -0.25763
79714        3   48473080   48482529     34      12  143802      -0.1699    9.3723e-05     -0.16999
51372        3   48480686   48486037     21       7  146074      0.66753    9.3723e-05      0.66743
84126        3   48487114   48509544     66      23  136035      0.39851    9.3723e-05      0.39842
11277        3   48505919   48509544     15      10  129686      0.67308    9.3723e-05      0.67299
51246        3   48508697   48543259     94      28  141401     -0.10594    9.3723e-05     -0.10603
5210         3   48554617   48599607    112      35  143385    0.0019401    9.3723e-05    0.0018464
90226        3   48598651   48602201     17      11  134983        1.183    9.3723e-05       1.1829
1294         3   48601006   48633593     99      55  134567      0.54074    9.3723e-05      0.54065
7384         3   48635932   48648391     35      20  137430     -0.56353    9.3723e-05     -0.56362
440955       3   48657775   48660189     10       7  121923   -0.0018239    9.3723e-05   -0.0019177
65010        3   48662656   48673926     47      18  137709     0.084185    9.3723e-05     0.084092
1951         3   48673396   48701348     58      18  144227      0.47683    9.3723e-05      0.47674
51517        3   48699919   48724366     65      18  143205      0.41175    9.3723e-05      0.41166
51447        3   48724936   48755711     95      22  142405       1.1267    9.3723e-05       1.1266
5576         3   48783517   48886270    227      78  134859        1.267    9.3723e-05       1.2669
788          3   48893856   48937426    112      46  133693      0.77679    9.3723e-05       0.7767
646450       3   48954721   48957818      7       4  134393      0.35244    9.3723e-05      0.35235
10425        3   48955265   49023474    162      52  140132        1.288    9.3723e-05       1.2879
54681        3   49026304   49045082     48      26  135809       1.4376    9.3723e-05       1.4375
11180        3   49043637   49053886     18      12  129488      0.89342    9.3723e-05      0.89332
55152        3   49052332   49059504     23      16  133714       1.0671    9.3723e-05        1.067
25915        3   49056908   49061428     10       7  133369       1.3807    9.3723e-05       1.3806
3615         3   49061258   49067875     11       8  137191      0.99327    9.3723e-05      0.99317
54870        3   49066640   49132504    180      73  135237       1.5346    9.3723e-05       1.5345
5859         3   49132865   49143562     27      13  135862       1.0065    9.3723e-05       1.0064
10869        3   49144979   49159371     40      23  131495      0.39465    9.3723e-05      0.39456
3913         3   49158047   49171599     37      26  135468      0.23928    9.3723e-05      0.23919
64925        3   49199468   49204785     12       6  141982      0.23489    9.3723e-05       0.2348
200942       3   49207987   49214419     17       6  150319      0.65947    9.3723e-05      0.65938
646498       3   49214569   49230291     49      19  139868        1.079    9.3723e-05       1.0789
339834       3   49234861   49296136    187      52  133669      0.92369    9.3723e-05      0.92359
375341       3   49305530   49315864     29      14  135890       1.1697    9.3723e-05       1.1696
7375         3   49314077   49378536    198      54  132441       0.6711    9.3723e-05      0.67101
2876         3   49394109   49396791     12       5  129776     -0.68884    9.3723e-05     -0.68894
387          3   49396069   49450526    209      44  134115      0.98364    9.3723e-05      0.98354
6988         3   49448639   49454409     24       9  130634      0.34521    9.3723e-05      0.34511
275          3   49453711   49461111     25       8  138889      0.64834    9.3723e-05      0.64825
84276        3   49459266   49467777     30      15  130864       1.2301    9.3723e-05         1.23
