# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_VARIABLES = cond_drug (set)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
100505877    3   23236061   23247268     56      22  140511       6.9565    -0.0017721       6.9582
7325         3   23243498   23632796   2158      57  145378       7.4439    -0.0017721       7.4457
7324         3   23846384   23933631    399      69  139644       1.6334    -0.0017721       1.6352
28512        3   23933052   23959537    133      41  137355       0.9407    -0.0017721      0.94247
6138         3   23957295   23965687     57      31  135196    -0.097945    -0.0017721    -0.096172
9975         3   23985751   24022609    184      46  144225     0.057569    -0.0017721     0.059341
7068         3   24158144   24537772   2164     222  144684     -0.41686       0.03258     -0.44944
5915         3   25214638   25639923   3131     192  145702      0.54736       0.03258      0.51478
7155         3   25638896   25707396    257      31  146157      -1.6477       0.03258      -1.6803
55768        3   25759935   25832530    258      41  142905       1.0757    -0.0017721       1.0775
54995        3   25830563   25836525     16       7  142863       1.4747    -0.0017721       1.4765
116135       3   26663300   26752767    480      79  144194      -1.0992    -0.0017721      -1.0975
152110       3   27256597   27411912    828      44  146750    -0.091695    -0.0017721    -0.089923
9497         3   27413712   27526911    655      51  142830      0.84487    -0.0017721      0.84664
8320         3   27756940   27765206     26      14  138457     -0.18667    -0.0017721     -0.18489
152100       3   28281838   28361764    339      55  143762       -1.569    -0.0017721      -1.5672
64343        3   28363344   28391915     87      33  140582     -0.81827    -0.0017721     -0.81649
152098       3   28389372   28567133    796      62  139246     -0.70385    -0.0017721     -0.70208
100652807    3   28616722   28618981     10       5  122610      -1.3543    -0.0017721      -1.3525
27303        3   29321351   30052386   4628     260  147222      0.49387    -0.0017721      0.49564
7048         3   30646994   30736134    531     100  146562      0.11246    -0.0017721      0.11423
339896       3   30767192   30937153   1123      97  146842       1.2128    -0.0017721       1.2146
201595       3   31573130   31678056    379      51  146191      -2.4203    -0.0017721      -2.4185
114884       3   31701817   32024342   1960     230  146333        0.129    -0.0017721      0.13077
344787       3   32022266   32033728     91      20  148732     -0.86356    -0.0017721     -0.86179
23171        3   32147003   32210707    454      45  147507      0.90355    -0.0017721      0.90532
152189       3   32279171   32412317    776     126  148660      -0.3188    -0.0017721     -0.31703
112616       3   32432163   32496833    377      60  148314      -1.1465    -0.0017721      -1.1447
54918        3   32522304   32545403     92      31  150179      -1.1291    -0.0017721      -1.1273
51143        3   32566963   32613373    190      49  144995    -0.022125    -0.0017721    -0.020353
25904        3   32725637   32815867    519      33  148774     -0.51203    -0.0017721     -0.51026
131405       3   32858510   32934271    378      69  143998     -0.67032    -0.0017721     -0.66855
1233         3   32992066   32996903     20      10  147355      -2.2281       0.03258      -2.2607
2720         3   33037600   33139694    610      58  147477      -1.9576    -0.0017721      -1.9558
643853       3   33037719   33139689    609      58  147463       -1.966    -0.0017721      -1.9642
10491        3   33154450   33189765    164      45  146355     -0.34733    -0.0017721     -0.34556
26032        3   33191037   33261707    359      39  148889      -1.4032    -0.0017721      -1.4015
25827        3   33317934   33446005    548      53  144457      0.86118    -0.0017721      0.86295
7342         3   33429328   33482897    239      43  146942     -0.13907    -0.0017721     -0.13729
23122        3   33537237   33760705    835      67  144720     0.091084    -0.0017721     0.092856
10015        3   33839063   33911699    420      33  142837     -0.91084    -0.0017721     -0.90907
10777        3   35679666   35836488    682      92  143937     -0.81927    -0.0017721      -0.8175
6769         3   36420842   36589999   1084      80  145991      -1.6122    -0.0017721      -1.6104
85443        3   36753413   36782352    123      45  145760       2.1767    -0.0017721       2.1784
9881         3   36867808   36987548    481      63  144364       1.2613    -0.0017721        1.263
9852         3   37026857   37035795     39      19  135073      0.79706    -0.0017721      0.79884
4292         3   37033841   37092837    250      44  146764        1.644    -0.0017721       1.6457
9209         3   37093617   37218992    505      42  144570       1.7723    -0.0017721        1.774
2803         3   37283682   37408870    518      49  144617     0.098184    -0.0017721     0.099956
339883       3   37425477   37477488    217      61  144926     -0.17247    -0.0017721      -0.1707
3680         3   37492813   37861781   2046     166  144934      -1.5012    -0.0017721      -1.4994
10217        3   37902669   38026460    561      82  140643      -1.0458    -0.0017721      -1.0441
50853        3   38031217   38049176     89      20  144011      0.78588    -0.0017721      0.78765
5333         3   38048487   38072154    149      40  148598     -0.36533    -0.0017721     -0.36356
9940         3   38079497   38164728    440      60  137594     -0.27221    -0.0017721     -0.27044
30           3   38163701   38179733     65      36  138085     -0.58495    -0.0017721     -0.58318
4615         3   38178969   38185013     14       8  131020       0.9942    -0.0017721      0.99597
9943         3   38206022   38297479    314      60  142039     -0.58577    -0.0017721       -0.584
9390         3   38306298   38320661     57      17  144103      0.92324    -0.0017721      0.92501
9389         3   38322785   38360564    296      29  145945      0.81465    -0.0017721      0.81642
9942         3   38387251   38456967    431      56  143322      0.80993    -0.0017721      0.81171
93           3   38494790   38535133    198      38  140986      0.98537    -0.0017721      0.98714
9941         3   38536763   38584221    202      42  144144      0.97206    -0.0017721      0.97383
6331         3   38589053   38692164    564     101  145569      0.83641       0.03258      0.80383
6336         3   38738337   38836501    591      71  145782      -1.5955       0.03258      -1.6281
11280        3   38886760   38996136    530      51  144733        0.664       0.03258      0.63142
57599        3   39092477   39138655    244      54  144236       1.0701    -0.0017721       1.0718
64689        3   39137590   39150854     82      30  146508      0.39031    -0.0017721      0.39208
199223       3   39148152   39180894    203      43  146110       1.6404    -0.0017721       1.6422
64651        3   39182842   39197093     76      31  140910       2.3392    -0.0017721        2.341
165904       3   39224206   39235112     49      24  135228     -0.32402    -0.0017721     -0.32225
1524         3   39304485   39324226    133      45  141779      -0.3156    -0.0017721     -0.31383
1237         3   39370197   39375671     30      21  141303     -0.96939    -0.0017721     -0.96762
54977        3   39423815   39439319     79      20  146384      -2.0015    -0.0017721      -1.9997
3921         3   39447204   39454533     62       9  149185      -1.9832    -0.0017721      -1.9815
4336         3   39508064   39571488    470      27  146528       1.5289    -0.0017721       1.5307
25924        3   39849405   40302312   2556     138  142688     -0.09893    -0.0017721    -0.097158
10289        3   40350173   40354415     32      10  148407     -0.36015    -0.0017721     -0.35838
956          3   40427647   40470610    241      40  140947   -0.0056453    -0.0017721   -0.0038732
9045         3   40497783   40504363     46      19  143230      0.25896    -0.0017721      0.26073
285267       3   40517604   40532228     76      34  138320     -0.08124    -0.0017721    -0.079467
253639       3   40546450   40560212     46      21  131583     -0.45429    -0.0017721     -0.45251
285268       3   40565376   40581543     78      32  136393      -0.1088    -0.0017721     -0.10703
1499         3   41235401   41282439    168      50  140461      -1.1326       0.03258      -1.1652
54986        3   41287590   42057080   4848     100  145149     -0.49413    -0.0017721     -0.49236
22906        3   42054294   42267882   1130      92  145518      0.68447    -0.0017721      0.68624
885          3   42298815   42308662     46      18  149915     -0.79982    -0.0017721     -0.79805
131375       3   42438075   42453125     93      34  140186      -0.3131    -0.0017721     -0.31133
7433         3   42529791   42579565    266      65  145297    -0.099145    -0.0017721    -0.097373
9117         3   42588959   42643572    249      50  144090      0.48235    -0.0017721      0.48412
51188        3   42622332   42636990     74      27  139931      0.01316    -0.0017721     0.014932
4820         3   42641147   42690733    205      33  147793      0.58385    -0.0017721      0.58562
92999        3   42694176   42709572     69      23  146923      0.54216    -0.0017721      0.54393
131377       3   42726011   42734438     38      19  142796      0.38419    -0.0017721      0.38596
57467        3   42733655   42745319     65      30  139741      0.27364    -0.0017721      0.27542
152206       3   42749264   42815745    289      40  145957       1.9426    -0.0017721       1.9443
25994        3   42823900   42847027     67      25  146177      0.46514    -0.0017721      0.46691
1238         3   42849964   42909275    245      50  144286      0.91755    -0.0017721      0.91932
1582         3   42913184   42918633     27      12  144291      0.58721    -0.0017721      0.58898
389114       3   42946402   42961325     56      21  138952      0.64067    -0.0017721      0.64244
100506243    3   42976834   42984784     28      16  143220      -0.1192    -0.0017721     -0.11743
729085       3   43019759   43099707    408      50  146756     -0.15821    -0.0017721     -0.15644
84892        3   43120221   43148575    106      34  145759     -0.95711    -0.0017721     -0.95534
54861        3   43327004   43393135    204      76  143190       1.3693    -0.0017721       1.3711
55129        3   43407318   43664560    920      71  142624       0.7864    -0.0017721      0.78817
51099        3   43731375   43764717    140      28  146165       1.0691    -0.0017721       1.0708
375337       3   44282378   44374090    355      37  147003       1.1063    -0.0017721        1.108
285343       3   44378574   44451440    285      39  146077     -0.15169    -0.0017721     -0.14992
353274       3   44480762   44520162    134      46  144744       0.5986    -0.0017721      0.60038
285346       3   44539424   44553222     33      17  149581      0.58883    -0.0017721       0.5906
55888        3   44595667   44625475    131      27  143887      -0.6581    -0.0017721     -0.65633
285349       3   44625456   44641686     51      28  147059      -1.3529    -0.0017721      -1.3512
10168        3   44665511   44690463     86      29  144815      -1.0056    -0.0017721      -1.0038
7584         3   44689108   44702783     31      22  149295      -1.6172    -0.0017721      -1.6154
101928592    3   44724074   44727283     13       9  146158      -1.0041    -0.0017721      -1.0023
91392        3   44753135   44765823     69      14  144901     -0.83467    -0.0017721      -0.8329
115560       3   44770098   44779075     36      15  141173      -0.8346    -0.0017721     -0.83283
57456        3   44789736   44804173     44      27  144012      -1.4592    -0.0017721      -1.4575
56992        3   44802209   44895248    322      57  141373     -0.11555    -0.0017721     -0.11378
131616       3   44902408   44907656     18      10  141744      0.24037    -0.0017721      0.24214
7047         3   44915098   44956593    247      32  149433      0.56068    -0.0017721      0.56245
51304        3   44956253   45018674    211      52  145496       1.0401    -0.0017721       1.0418
23016        3   45016741   45054660    142      35  145941       1.0986    -0.0017721       1.1003
7123         3   45066759   45078063     58      11  144622       1.5662    -0.0017721        1.568
64866        3   45123266   45188914    396     113  146319      0.52483    -0.0017721       0.5266
25907        3   45265456   45268814     10       5  141132     -0.48884    -0.0017721     -0.48707
23395        3   45429053   45590834    780      62  142089     -0.71012    -0.0017721     -0.70835
8994         3   45635323   45723255    489      44  148816      -1.6602    -0.0017721      -1.6585
22908        3   45729754   45787401    318      22  147300      0.75636    -0.0017721      0.75813
54716        3   45796441   45839039    209      83  140327      -1.1302    -0.0017721      -1.1285
54585        3   45864308   45958216    439      76  139517      -1.8163    -0.0017721      -1.8145
10803        3   45926996   45945167     98      27  136284      -2.0745    -0.0017721      -2.0727
79443        3   45958891   46038316    440      50  143264       -2.197    -0.0017721      -2.1952
10663        3   45983973   45990345     36      18  141359      -1.7757    -0.0017721      -1.7739
2829         3   46061791   46069979     42      12  142622      -2.0373    -0.0017721      -2.0355
1230         3   46242700   46250832     42      10  143021      -1.7216    -0.0017721      -1.7198
1232         3   46282872   46308697    108      25  146286     -0.57005    -0.0017721     -0.56827
729230       3   46394235   46402913     45      14  143202     -0.89105    -0.0017721     -0.88928
1234         3   46410633   46418197     38      13  141984     -0.11396    -0.0017721     -0.11219
9034         3   46447721   46454988     46      12  144479     -0.27265    -0.0017721     -0.27088
4057         3   46476996   46507598    200      36  146689     -0.31947       0.03258     -0.35205
83597        3   46538485   46542939     22       8  147139       1.3272    -0.0017721       1.3289
79442        3   46556375   46622589    358      39  149642     -0.34671    -0.0017721     -0.34494
6997         3   46615045   46624453     57      10  150971     -0.82219    -0.0017721     -0.82041
100132146    3   46652925   46668533    130      34  145894     0.011622    -0.0017721     0.013394
259173       3   46709985   46736194    148      34  147535       1.6803    -0.0017721       1.6821
259236       3   46741823   46752913     46      18  142356     -0.11853    -0.0017721     -0.11676
29122        3   46753106   46760373     45      20  147025      0.35836    -0.0017721      0.36013
100287362    3   46760573   46778921    104      13  146913      0.65612    -0.0017721      0.65789
377047       3   46783081   46791143     54       8  147891      0.96429    -0.0017721      0.96606
729756       3   46852188   46855048      7       4  150344      0.51535    -0.0017721      0.51712
339906       3   46871394   46876585     19       8  143189       1.1736    -0.0017721       1.1753
4634         3   46898857   46905973     28      11  148774       2.0989    -0.0017721       2.1007
5745         3   46918236   46945789    118      41  139491        3.916    -0.0017721       3.9178
151903       3   46962720   47024500    270      28  138364       3.2083    -0.0017721       3.2101
23218        3   47020173   47051694    110      25  142030       4.8061    -0.0017721       4.8078
29072        3   47057398   47206467    437      52  137884       5.4232    -0.0017721        5.425
64147        3   47269016   47325337    188      57  138309       4.3514    -0.0017721       4.3532
23276        3   47323116   47388806    171      60  134877       3.7063    -0.0017721        3.708
25930        3   47421383   47455431    104      34  134351       3.8532    -0.0017721        3.855
22937        3   47454684   47518603    174      52  138755       4.0616    -0.0017721       4.0634
54859        3   47536630   47556199     66      34  137957       4.0158    -0.0017721       4.0176
10675        3   47603228   47622730     60      21  136354       2.8261    -0.0017721       2.8279
6599         3   47626878   47824405    563      59  136647       3.2787    -0.0017721       3.2805
22907        3   47843399   47892186    116      37  136735       2.8064    -0.0017721       2.8082
4134         3   47891680   48131769    637      65  136186       3.5745       0.03258       3.5419
993          3   48198168   48231153     95      38  138881       1.8613    -0.0017721       1.8631
820          3   48263837   48267481      9       5  139799       1.2123    -0.0017721        1.214
51385        3   48281596   48312980    106      27  141010       1.5346    -0.0017721       1.5364
10201        3   48334985   48344719     37       7  152432       1.7625    -0.0017721       1.7643
646424       3   48347836   48370831     75       9  147371       1.5689    -0.0017721       1.5707
285231       3   48412709   48436690     71       9  146188     -0.74627    -0.0017721      -0.7445
5364         3   48444761   48472460     67      25  138715     -0.25754    -0.0017721     -0.25577
79714        3   48473080   48482529     34      12  143802      -0.1699    -0.0017721     -0.16813
51372        3   48480686   48486037     21       7  146074      0.66753    -0.0017721       0.6693
84126        3   48487114   48509544     66      23  136035      0.39851    -0.0017721      0.40028
11277        3   48505919   48509544     15      10  129686      0.67308    -0.0017721      0.67485
51246        3   48508697   48543259     94      28  141401     -0.10594    -0.0017721     -0.10416
5210         3   48554617   48599607    112      35  143385    0.0019401    -0.0017721    0.0037122
90226        3   48598651   48602201     17      11  134983        1.183    -0.0017721       1.1847
1294         3   48601006   48633593     99      55  134567      0.54074    -0.0017721      0.54252
7384         3   48635932   48648391     35      20  137430     -0.56353    -0.0017721     -0.56175
440955       3   48657775   48660189     10       7  121923   -0.0018239    -0.0017721  -5.1863e-05
65010        3   48662656   48673926     47      18  137709     0.084185    -0.0017721     0.085957
1951         3   48673396   48701348     58      18  144227      0.47683    -0.0017721       0.4786
51517        3   48699919   48724366     65      18  143205      0.41175    -0.0017721      0.41353
51447        3   48724936   48755711     95      22  142405       1.1267    -0.0017721       1.1285
5576         3   48783517   48886270    227      78  134859        1.267    -0.0017721       1.2687
788          3   48893856   48937426    112      46  133693      0.77679    -0.0017721      0.77857
646450       3   48954721   48957818      7       4  134393      0.35244    -0.0017721      0.35422
10425        3   48955265   49023474    162      52  140132        1.288    -0.0017721       1.2897
54681        3   49026304   49045082     48      26  135809       1.4376    -0.0017721       1.4394
11180        3   49043637   49053886     18      12  129488      0.89342    -0.0017721      0.89519
55152        3   49052332   49059504     23      16  133714       1.0671    -0.0017721       1.0689
25915        3   49056908   49061428     10       7  133369       1.3807    -0.0017721       1.3825
3615         3   49061258   49067875     11       8  137191      0.99327       0.03258      0.96069
54870        3   49066640   49132504    180      73  135237       1.5346    -0.0017721       1.5364
5859         3   49132865   49143562     27      13  135862       1.0065    -0.0017721       1.0083
10869        3   49144979   49159371     40      23  131495      0.39465    -0.0017721      0.39643
3913         3   49158047   49171599     37      26  135468      0.23928    -0.0017721      0.24105
64925        3   49199468   49204785     12       6  141982      0.23489    -0.0017721      0.23666
200942       3   49207987   49214419     17       6  150319      0.65947    -0.0017721      0.66124
646498       3   49214569   49230291     49      19  139868        1.079    -0.0017721       1.0808
339834       3   49234861   49296136    187      52  133669      0.92369    -0.0017721      0.92546
375341       3   49305530   49315864     29      14  135890       1.1697    -0.0017721       1.1715
7375         3   49314077   49378536    198      54  132441       0.6711    -0.0017721      0.67287
2876         3   49394109   49396791     12       5  129776     -0.68884    -0.0017721     -0.68707
387          3   49396069   49450526    209      44  134115      0.98364    -0.0017721      0.98541
6988         3   49448639   49454409     24       9  130634      0.34521    -0.0017721      0.34698
275          3   49453711   49461111     25       8  138889      0.64834    -0.0017721      0.65011
84276        3   49459266   49467777     30      15  130864       1.2301    -0.0017721       1.2319
1605         3   49505136   49573551    240      48  133560      0.63334    -0.0017721      0.63512
8927         3   49590922   49709482    357      55  135136      0.40555    -0.0017721      0.40732
327          3   49710427   49721436     26      14  134400      -1.1299    -0.0017721      -1.1281
4485         3   49720880   49727196     11       6  150696       1.7761    -0.0017721       1.7779
63891        3   49725950   49759462    117      40  137115        2.442    -0.0017721       2.4438
386724       3   49753767   49758238     14      10  133535     -0.73797    -0.0017721     -0.73619
29925        3   49758409   49762407     12       6  139570       2.8656    -0.0017721       2.8674
9807         3   49761228   49824973    195      41  138719       2.5008    -0.0017721       2.5026
389118       3   49827665   49838254     39      20  143993       2.9603    -0.0017721       2.9621
389119       3   49839687   49842963      6       4  147284       1.4036    -0.0017721       1.4053
7318         3   49842138   49852391     32      17  127207       2.5579    -0.0017721       2.5596
10293        3   49865528   49894992     79      22  141825       3.0611    -0.0017721       3.0628
79012        3   49894914   49908655     35      12  142245       1.2024    -0.0017721       1.2041
4486         3   49923935   49942311     55      19  137388       1.1862    -0.0017721        1.188
84315        3   49945802   49968445     49      20  141952       1.1345    -0.0017721       1.1362
10180        3   49976474   50115185    439      42  142249       1.6117    -0.0017721       1.6135
10181        3   50125341   50156897     74      26  137179       1.6818    -0.0017721       1.6836
6405         3   50191562   50227008    122      32  142644      0.92926    -0.0017721      0.93103
2779         3   50228043   50235629     16       9  125537      -0.5582    -0.0017721     -0.55643
10991        3   50241692   50258906     51      23  136394      0.11326    -0.0017721      0.11503
2771         3   50263120   50297286     97      42  137131      0.52938    -0.0017721      0.53115
7869         3   50304040   50315073     30      15  145679       1.4278    -0.0017721       1.4296
132228       3   50315458   50326045     30      15  134072       1.1873    -0.0017721       1.1891
7866         3   50324663   50331648     29      19  135171      0.95109    -0.0017721      0.95286
8372         3   50329759   50337899     29      15  142130      0.15289    -0.0017721      0.15466
24142        3   50333333   50337852     18       9  144176     -0.47692    -0.0017721     -0.47515
3373         3   50336820   50350812     36      16  139932       1.4429    -0.0017721       1.4447
8692         3   50354721   50361281     12       7  132742      0.33241    -0.0017721      0.33418
11334        3   50361841   50366668      8       6  142573      0.36364    -0.0017721      0.36541
11186        3   50366717   50379367     49      21  137788       1.2552    -0.0017721       1.2569
51364        3   50378037   50384459     21      13  135480      0.46383    -0.0017721       0.4656
10641        3   50384418   50389486     12       7  134967     -0.07978    -0.0017721    -0.078008
11068        3   50387265   50392000     16       8  144557      0.34485    -0.0017721      0.34662
11070        3   50391680   50397939     15      11  137048     -0.18327    -0.0017721      -0.1815
9254         3   50399730   50541892    547      65  140797       2.1774       0.03258       2.1448
51161        3   50594956   50609458     49      20  130404       1.5031    -0.0017721       1.5048
51409        3   50605583   50622922     55      23  133063       1.4333    -0.0017721       1.4351
1154         3   50643385   50650262     23      12  139160       1.3081    -0.0017721       1.3099
7867         3   50648293   50687228    133      34  138866       0.3679    -0.0017721      0.36967
1795         3   50711672   51422129   2577      50  138171      0.59073    -0.0017721       0.5925
7873         3   51421692   51427328     13       4  136178      0.62793    -0.0017721       0.6297
29890        3   51427699   51435839     23      13  135266     -0.58011    -0.0017721     -0.57834
9730         3   51432798   51535018    342      55  136268    -0.023267    -0.0017721    -0.021495
23132        3   51574596   51698134    332      57  133762     -0.75966    -0.0017721     -0.75789
51368        3   51704191   51738839    104      39  135981     -0.76418    -0.0017721     -0.76241
2912         3   51740081   51753129     36      20  126739       1.2818    -0.0017721       1.2836
440956       3   51812077   51814256      8       5  132656     -0.68922    -0.0017721     -0.68745
401067       3   51859899   51865374     20       7  140383      -2.4259    -0.0017721      -2.4241
389123       3   51894645   51897940      9       4  142464     -0.36846    -0.0017721     -0.36669
389124       3   51907237   51910600     14       7  139183     -0.60141    -0.0017721     -0.59963
132141       3   51928392   51938386     41      12  137190     -0.46568    -0.0017721     -0.46391
9136         3   51966942   51976957     42      22  131835     -0.49217    -0.0017721      -0.4904
10039        3   51975297   51983383     34      22  133102      0.49026    -0.0017721      0.49203
118442       3   51988330   51992020     17      10  141223     -0.63201    -0.0017721     -0.63024
57060        3   51990970   52002482     31      15  133567       -1.432    -0.0017721      -1.4302
84836        3   52002026   52009646      9       6  146287     -0.46662    -0.0017721     -0.46484
25864        3   52006700   52015716     23      16  146359     -0.97884    -0.0017721     -0.97707
95           3   52016300   52023718     26      16  143814     -0.93105       0.03258     -0.96363
6159         3   52027144   52030958     16      11  148564       1.0851    -0.0017721       1.0869
1849         3   52082435   52091461     22      14  138182       1.2445    -0.0017721       1.2463
25886        3   52108749   52189720    290      47  136996       1.9512    -0.0017721        1.953
211          3   52231099   52248843     70      24  138785      -1.2708    -0.0017721      -1.2691
54106        3   52254596   52261179     20      10  146176      -1.3164       0.03258       -1.349
11344        3   52262126   52274183     63      24  146066     -0.18444    -0.0017721     -0.18267
132160       3   52278782   52285115     16      11  141077      -1.0065    -0.0017721      -1.0047
80335        3   52287938   52313659     94      30  144423     0.073631    -0.0017721     0.075403
132158       3   52320836   52329772     27      10  145838     -0.01319    -0.0017721    -0.011418
25981        3   52349335   52435013    360      49  142467      0.40484    -0.0017721      0.40661
8314         3   52434520   52445121     36      19  136064     -0.32786    -0.0017721     -0.32609
51533        3   52443577   52458157     57      20  142686     -0.72335    -0.0017721     -0.72158
56920        3   52466768   52480112     57      28  139977     -0.74445    -0.0017721     -0.74268
7134         3   52484607   52489057     16       7  151194     -0.74226       0.03258     -0.77484
11188        3   52488524   52527588    173      30  144480      0.15317       0.03258      0.12059
23166        3   52528354   52559012    137      43  144562       0.5661    -0.0017721      0.56788
64943        3   52557885   52570093     72      20  146844      0.44889    -0.0017721      0.45066
440957       3   52569002   52575086     23       7  152035       -1.398    -0.0017721      -1.3962
55193        3   52578868   52720866    671      40  144445       -1.513    -0.0017721      -1.5112
26354        3   52718936   52729013     44      17  145229     -0.17667    -0.0017721      -0.1749
55830        3   52728000   52741099     44      18  142115      -1.6801    -0.0017721      -1.6784
28972        3   52738792   52742698     15       6  148179     -0.54904    -0.0017721     -0.54727
6787         3   52744296   52805965    281      32  144339     -0.84671    -0.0017721     -0.84494
3697         3   52810602   52826584     87      21  140412     -0.24174    -0.0017721     -0.23997
3699         3   52827784   52843525    101      24  140901      -0.4412    -0.0017721     -0.43942
3700         3   52846506   52865717    135      21  142059     -0.89314    -0.0017721     -0.89137
389125       3   52866631   52870235     26       9  143178     -0.75596    -0.0017721     -0.75419
100526772    3   52866631   52932597    354      35  136574     -0.45218    -0.0017721     -0.45041
375346       3   52870272   52932597    328      30  136050     -0.36772    -0.0017721     -0.36595
51460        3   52932721   53081089    593      50  143140        1.621    -0.0017721       1.6228
91869        3   53121999   53165480    216      35  143603       2.6493    -0.0017721        2.651
5580         3   53194223   53227233    144      39  143985      -1.0509       0.03258      -1.0834
7086         3   53258223   53291130    257      28  145817       1.1511    -0.0017721       1.1529
55802        3   53316943   53382654    262      51  138833       2.2388    -0.0017721       2.2405
776          3   53528076   53847679   1636     155  143576      -1.5315       0.03258      -1.5641
55349        3   53849824   53881420    176      52  147795     -0.75107    -0.0017721      -0.7493
55540        3   53879577   53900327    115      32  146082      0.39064    -0.0017721      0.39241
93973        3   53898459   53917229     98      25  148319     0.036791    -0.0017721     0.038563
58515        3   53918726   53926989     45      15  147114       1.1044    -0.0017721       1.1061
55799        3   54155620   55109084   5544     342  144964      0.57644       0.03258      0.54386
57408        3   54951764   55002115    277      47  143493     -0.61178    -0.0017721     -0.61001
7474         3   55499243   55522670     95      36  146819      -0.5562    -0.0017721     -0.55442
26059        3   55541836   56503391   5064     217  146632     -0.49514    -0.0017721     -0.49337
285331       3   56590184   56656364    420      41  146033      -1.4885    -0.0017721      -1.4867
23272        3   56653660   56718270    406      38  144716       -1.424    -0.0017721      -1.4222
50650        3   56760946   57114336   1849     189  146103      0.32331    -0.0017721      0.32508
353324       3   57093469   57109960     82      25  146088     -0.89852    -0.0017721     -0.89674
54756        3   57123510   57205345    402      52  143809      -1.2017    -0.0017721      -1.1999
8820         3   57231366   57262656    114      35  140819      -1.8576    -0.0017721      -1.8559
26060        3   57260765   57307999    179      51  144036      -1.8489    -0.0017721      -1.8472
142686       3   57301879   57327753     83      26  143755      -3.1066    -0.0017721      -3.1048
201625       3   57327227   57531071   1069      46  147653      -1.8083    -0.0017721      -1.8065
201626       3   57540882   57641204    424      50  145128       1.1483    -0.0017721         1.15
378          3   57556590   57584215    131      31  148193      0.77817    -0.0017721      0.77995
201627       3   57610681   57679816    283      44  144091      0.54705    -0.0017721      0.54882
7871         3   57740948   57916097    630      60  139095      0.87396    -0.0017721      0.87574
2317         3   57993127   58158482    767      86  144275     -0.56971    -0.0017721     -0.56793
1776         3   58177853   58197730    116      32  146175      0.88388    -0.0017721      0.88565
57406        3   58222233   58280963    315      33  147427       1.9606    -0.0017721       1.9624
11102        3   58290972   58306420     96      20  149916        3.642    -0.0017721       3.6437
54899        3   58317617   58412315    554      31  150967       3.4657    -0.0017721       3.4675
5162         3   58412857   58420579     45      12  149209       3.9373    -0.0017721       3.9391
200845       3   58476823   58488587     35      15  148315      0.98211    -0.0017721      0.98388
8309         3   58490363   58523929    126      47  145725      0.77662    -0.0017721      0.77839
11170        3   58549341   58614337    437      63  147330        2.374    -0.0017721       2.3758
131177       3   58619170   58653575    217      39  145003     -0.76265    -0.0017721     -0.76088
200844       3   58719699   59036804   1070      80  140740     -0.51776    -0.0017721     -0.51599
2272         3   59734536   61238133  10649     516  147058       1.1957    -0.0017721       1.1975
5793         3   61546243   62281073   4608     293  144011     -0.22203    -0.0017721     -0.22025
57415        3   62303648   62322388     51      31  148258    -0.025408    -0.0017721    -0.023636
55079        3   62354847   62360190     14      10  142505     -0.50655    -0.0017721     -0.50478
8618         3   62383521   62862064   3050     203  146999      -1.5565    -0.0017721      -1.5547
132204       3   63262914   63603097   2339     191  145449      -1.3721    -0.0017721      -1.3703
132203       3   63637344   63651393    107      19  145209      -1.1205    -0.0017721      -1.1187
80145        3   63819046   63850597    116      45  143613       1.9852    -0.0017721        1.987
6314         3   63848785   63989740    645      74  141503        4.013    -0.0017721       4.0148
9861         3   63995725   64010686     86      33  148099       5.0665    -0.0017721       5.0683
166336       3   64079026   64254859   1064     107  145721       1.6908    -0.0017721       1.6926
56999        3   64500830   64674676   1077     115  143846        2.387    -0.0017721       2.3887
9223         3   65338700   66025511   3965     288  146687     -0.31205    -0.0017721     -0.31028
26018        3   66428721   66552446    748      99  140809       2.2272    -0.0017721       2.2289
84541        3   67047727   67062134     54      27  140700     -0.20552    -0.0017721     -0.20375
8801         3   67410384   67706038   2022     122  143900     -0.76634    -0.0017721     -0.76457
407738       3   68039734   68595272   3494     191  143942      0.34877    -0.0017721      0.35055
151647       3   68780415   68982761   1133      57  146918     -0.86282    -0.0017721     -0.86105
285203       3   69023863   69064112    238      43  146680     -0.91197    -0.0017721      -0.9102
7110         3   69068478   69102484    125      34  145893     -0.50704    -0.0017721     -0.50527
9039         3   69103381   69130524     82      21  150863      -0.7119    -0.0017721     -0.71013
10550        3   69133090   69155739    104      24  149303      -2.1126    -0.0017721      -2.1109
56203        3   69155539   69172746    100      27  145937      -1.9146    -0.0017721      -1.9128
23150        3   69218646   69436430   1325     126  144470     -0.16428    -0.0017721     -0.16251
4286         3   69787586   70017988   1127      62  144518       2.6738    -0.0017721       2.6756
27086        3   71003365   71634140   2776     243  144127      0.80985    -0.0017721      0.81162
317649       3   71727940   71804924    413      61  148853     -0.81508    -0.0017721     -0.81331
2850         3   71802201   71804828      2       1  127048       1.2003    -0.0017721       1.2021
60675        3   71820306   71835357     68      30  145298     -0.45359    -0.0017721     -0.45182
23429        3   72423244   72496774    323      59  142550      0.10503    -0.0017721       0.1068
