# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
10550        3   69133090   69155739    104      24  149303      -2.1126   -1.3323e-15      -2.1126
56203        3   69155539   69172746    100      27  145937      -1.9146   -1.1102e-15      -1.9146
23150        3   69218646   69436430   1325     126  144470     -0.16428   -1.1657e-15     -0.16428
4286         3   69787586   70017988   1127      62  144518       2.6738   -1.3323e-15       2.6738
27086        3   71003365   71634140   2776     243  144127      0.80985   -1.2212e-15      0.80985
317649       3   71727940   71804924    413      61  148853     -0.81508   -1.2212e-15     -0.81508
2850         3   71802201   71804828      2       1  127048       1.2003   -1.1102e-15       1.2003
60675        3   71820306   71835357     68      30  145298     -0.45359   -1.1657e-15     -0.45359
23429        3   72423244   72496774    323      59  142550      0.10503   -1.1796e-15      0.10503
55164        3   72797926   72898631    375      47  142990       2.2452   -1.3323e-15       2.2452
727936       3   72936385   73025025    424      51  147667        1.839   -1.1102e-15        1.839
151987       3   73044985   73118849    429      31  146870     -0.69415   -1.2212e-15     -0.69415
55096        3   73109810   73112988     19       6  149759      -2.0662   -1.3323e-15      -2.0662
23024        3   73431082   73675072   1287     162  143741        1.319   -1.1102e-15        1.319
5067         3   74311219   74664587   1825     179  145954      0.50187   -1.2212e-15      0.50187
100131827    3   75785368   75835709    163      30  143000      0.21822   -1.1657e-15      0.21822
6092         3   75954845   77699615   9341     404  147188       2.6884   -1.3323e-15       2.6884
6091         3   78645888   79818059   5092     223  144763     -0.59643   -1.2212e-15     -0.59643
2632         3   81538350   81811950   1109      70  142607      0.51285   -1.2212e-15      0.51285
253559       3   85007133   86124079   5713     133  143071      0.32948   -1.1657e-15      0.32948
389136       3   86986623   87041412    236      43  143372     -0.16841   -1.1657e-15     -0.16841
25978        3   87275413   87305198    139      39  149132      -1.3556   -1.1102e-15      -1.3556
5449         3   87308283   87326737     66      23  147961      -1.3818   -1.1102e-15      -1.3818
3355         3   87840929   88044464   1075      55  144850      -2.2622   -1.3323e-15      -2.2622
8545         3   88100600   88200016    481      33  142324      0.43918   -1.1657e-15      0.43918
55279        3   88107394   88194314    422      30  142121      0.43906   -1.1657e-15      0.43906
285237       3   88197875   88207615     41      13  140608      0.91184   -1.2212e-15      0.91184
100506944    3   88386565   88516799    820      49  145138     -0.73643   -1.2212e-15     -0.73643
2042         3   89155674   89531784   1648      83  137990     -0.66126   -1.2212e-15     -0.66126
5627         3   93591381   93693934    333      89  123204      0.56422   -1.2212e-15      0.56422
200894       3   93697983   93775022    234      92  125508      0.64741   -1.2212e-15      0.64741
415117       3   93732578   93748460     44      24  124609    -0.069645   -1.1796e-15    -0.069645
200895       3   93776266   93783233     26      16  132502      0.31722   -1.1657e-15      0.31722
63899        3   93780855   93846130    243      65  121313      0.37104   -1.1657e-15      0.37104
285220       3   96532425   97468286   3801     133  138520      0.88642   -1.2212e-15      0.88642
84100        3   97482365   97520586    146      32  144046     -0.89974   -1.2212e-15     -0.89974
131544       3   97539537   97664330    379      48  141270     -0.67877   -1.2212e-15     -0.67877
84864        3   97660161   97692295    103      46  137563       -1.296   -1.1102e-15       -1.296
200959       3   97705027   97755148    273      60  141203      -2.4254   -1.3323e-15      -2.4254
81050        3   97805017   97807446     21      10  139521     -0.42268   -1.1657e-15     -0.42268
26341        3   97850542   97852983     15       6  139608      0.15237   -1.1657e-15      0.15237
403273       3   97867230   97869662     34       6  132844        1.044   -1.1102e-15        1.044
403274       3   97886544   97888985     30      11  142453       0.9725   -1.2212e-15       0.9725
79295        3   97982129   97984606     40      14  135070     -0.16211   -1.1657e-15     -0.16211
79310        3   98000732   98003176     21       8  146169      0.56342   -1.2212e-15      0.56342
403278       3   98071698   98074163     13       8  141218     -0.89482   -1.2212e-15     -0.89482
403277       3   98108510   98110975     19       6  126580      -2.3787   -1.3323e-15      -2.3787
26339        3   98187421   98189872     14       9  129453      -2.1719   -1.3323e-15      -2.1719
402135       3   98215525   98217975     12       6  142170     -0.32245   -1.1657e-15     -0.32245
56650        3   98219128   98242910    102      32  142540     -0.74179   -1.2212e-15     -0.74179
2838         3   98249743   98252494     20      11  128083     -0.21984   -1.1657e-15     -0.21984
1371         3   98296177   98313470     98      27  148523      -1.6701   -1.1102e-15      -1.6701
10402        3   98450080   98515189    314      58  143234     0.072492   -1.1796e-15     0.072492
131566       3   98514314   98621566    594      43  140487      0.26115   -1.1657e-15      0.26115
1295         3   99356440   99518561    736      86  144300    -0.069202   -1.1796e-15    -0.069202
84319        3   99535678   99897976   1394      69  144071      0.25579   -1.1657e-15      0.25579
11259        3   99551488   99834349   1121      50  144346       0.3493   -1.1657e-15       0.3493
55773        3   99978661  100044596    328      28  145679     -0.42295   -1.1657e-15     -0.42295
56954        3  100052483  100076344    100      29  146368      -1.2041   -1.1102e-15      -1.2041
9868         3  100081803  100121242    189      46  145582     0.015201   -1.1761e-15     0.015201
348801       3  100119037  100175670    267      50  141802      -1.0204   -1.1102e-15      -1.0204
55076        3  100210463  100296797    479      47  142257       0.7334   -1.2212e-15       0.7334
84873        3  100327433  100414823    545      33  142662     -0.46133   -1.1657e-15     -0.46133
10342        3  100427128  100468311    250      24  145900     -0.18716   -1.1657e-15     -0.18716
25890        3  100467679  100713336   1355     107  145430       1.0913   -1.1102e-15       1.0913
50939        3  100940890  101040419    390      39  141586      0.16411   -1.1657e-15      0.16411
57337        3  101042549  101233085    868      31  145189     -0.54164   -1.2212e-15     -0.54164
54931        3  101279680  101285790     26      10  143407      0.23898   -1.1657e-15      0.23898
57092        3  101291997  101313781     98      27  144597       0.3746   -1.1657e-15       0.3746
27107        3  101367783  101396988    121      34  135698       1.0969   -1.1102e-15       1.0969
6152         3  101399434  101406564     33      20  143320       1.1252   -1.1102e-15       1.1252
79598        3  101442436  101489904    141      40  140233      0.95369   -1.2212e-15      0.95369
91775        3  101497029  101547575    178      43  144336      0.32872   -1.1657e-15      0.32872
64332        3  101545834  101580369    101      49  136909     -0.31251   -1.1657e-15     -0.31251
131368       3  101927816  102199185   1214      83  144933      -1.7169   -1.1102e-15      -1.7169
214          3  105084557  105296257   1101      71  147544     -0.14859   -1.1657e-15     -0.14859
868          3  105373806  105590354   1038      58  147326      0.78101   -1.2212e-15      0.78101
84692        3  107095188  107097981     20      12  146606      0.09825   -1.1796e-15      0.09825
56987        3  107240783  107530676   1137      91  144829      0.39632   -1.1657e-15      0.39632
961          3  107761441  107810935    175      49  146429      -1.3312   -1.1102e-15      -1.3312
55081        3  107879159  107942417    443      14  150913     -0.85487   -1.2212e-15     -0.85487
11148        3  108014353  108097632    467      49  146759      0.10308   -1.1796e-15      0.10308
22989        3  108098716  108249169    743      91  144114      0.39314   -1.1657e-15      0.39314
57650        3  108268216  108309491    146      48  140031      0.84789   -1.2212e-15      0.84789
9666         3  108307337  108414193    347      50  139559       1.1075   -1.1102e-15       1.1075
84666        3  108473986  108477130     26      12  139801     -0.12425   -1.1796e-15     -0.12425
50852        3  108540631  108574214    171      48  142272     -0.61179   -1.2212e-15     -0.61179
9626         3  108625991  108673742    289      42  145149     -0.22084   -1.1657e-15     -0.22084
27136        3  108676314  108837993    859      44  147747    -0.086813   -1.1796e-15    -0.086813
151871       3  109012135  109036364    130      49  145786      0.78506   -1.2212e-15      0.78506
55211        3  109044488  109057419     90      22  140359       1.3045   -1.1102e-15       1.3045
25945        3  110789606  110913517    494      65  140640     0.031474   -1.1727e-15     0.031474
10225        3  111259926  111385343    589      98  141712       1.2727   -1.1102e-15       1.2727
79413        3  111311247  111315182     14       9  138813      0.12763   -1.1657e-15      0.12763
257068       3  111392523  111565794    967      80  147763     -0.29925   -1.1657e-15     -0.29925
90102        3  111450327  111695864   1427     102  147353      -1.5427   -1.1102e-15      -1.5427
55347        3  111696723  111712715     98      17  149570     -0.56798   -1.2212e-15     -0.56798
29114        3  111716586  111733235    121      33  148933     -0.93425   -1.2212e-15     -0.93425
344805       3  111757465  111800616    363      38  139300     -0.49706   -1.1657e-15     -0.49706
79669        3  111804175  111837573    177      26  144426      0.35524   -1.1657e-15      0.35524
257144       3  111839188  111853453     66      25  143880      0.40868   -1.1657e-15      0.40868
285335       3  111859252  112014105    934      57  148136      0.19804   -1.1657e-15      0.19804
4345         3  112050194  112082159    157      33  145533    -0.039688   -1.1727e-15    -0.039688
151888       3  112182313  112219438    155      38  141689        1.385   -1.1102e-15        1.385
64422        3  112250854  112281810    161      24  145417       1.1067   -1.1102e-15       1.1067
55032        3  112279857  112303786    127      23  145689      0.67805   -1.2212e-15      0.67805
151887       3  112322907  112360977    213      55  142358      0.43592   -1.1657e-15      0.43592
344807       3  112534056  112565797    183      33  146090     -0.44712   -1.1657e-15     -0.44712
131450       3  112641032  112694950    316      40  150781      -1.6355   -1.1102e-15      -1.6355
29083        3  112708323  112720721     59      25  145718     -0.79701   -1.2212e-15     -0.79701
25871        3  112720791  112739555     97      33  147348     -0.16529   -1.1657e-15     -0.16529
91653        3  112928850  113006806    436      72  147637       2.4045   -1.3323e-15       2.4045
55779        3  113005277  113161986    902      46  148078        2.055   -1.3323e-15        2.055
152185       3  113161065  113235034    442      43  147008      0.73892   -1.2212e-15      0.73892
54847        3  113250218  113348922    548      79  147694       3.5843   -1.3323e-15       3.5843
205717       3  113366732  113416493    132      32  142934     -0.69479   -1.2212e-15     -0.69479
80218        3  113434807  113466120     95      31  140786      -1.4735   -1.1102e-15      -1.4735
523          3  113464866  113531405    218      37  142735      -1.1036   -1.1102e-15      -1.1036
54762        3  113556671  113666521    457      71  140873      -1.0566   -1.1102e-15      -1.0566
254887       3  113665748  113706206    128      50  143859      0.36584   -1.1657e-15      0.36584
57577        3  113682484  113776460    313      58  141734      0.57035   -1.2212e-15      0.57035
79691        3  113774582  113807769    129      39  145028       1.0539   -1.1102e-15       1.0539
1814         3  113846999  113919254    352      54  146558    -0.075189   -1.1796e-15    -0.075189
7634         3  113952870  113957425     31      15  147711      0.75204   -1.2212e-15      0.75204
201633       3  114011833  114029635     83      33  145836       1.8124   -1.1102e-15       1.8124
26137        3  114032848  114867132   3463     204  142776        0.787   -1.2212e-15        0.787
2596         3  115341151  115440834    455     102  146071      -1.1359   -1.1102e-15      -1.1359
4045         3  115520710  116165385   2978     183  145620     -0.56505   -1.2212e-15     -0.56505
152404       3  118618977  118865915   1184      95  144236     -0.20247   -1.1657e-15     -0.20247
152405       3  118863997  118880174     96      26  148022      -1.6541   -1.1102e-15      -1.6541
7348         3  118891425  118924500    187      51  147966     -0.54688   -1.2212e-15     -0.54688
8702         3  118930089  118960754    199      40  149266     -0.47848   -1.1657e-15     -0.47848
57514        3  119012220  119138823    785     101  145923      0.37653   -1.1657e-15      0.37653
55254        3  119147307  119183529    152      32  143228     -0.82719   -1.2212e-15     -0.82719
56983        3  119186785  119214055    127      34  144722     -0.67272   -1.2212e-15     -0.67272
51300        3  119216324  119243628    146      29  147573     -0.46538   -1.1657e-15     -0.46538
941          3  119242640  119279481    206      51  147459      -1.8979   -1.1102e-15      -1.8979
141          3  119297280  119309292     70      26  139372      -1.4171   -1.1102e-15      -1.4171
51365        3  119315695  119349158    209      33  142627      -0.3826   -1.1657e-15      -0.3826
64091        3  119360399  119380437    123      24  147051      0.92949   -1.2212e-15      0.92949
10063        3  119387872  119397243     63      15  145794      0.67377   -1.2212e-15      0.67377
89876        3  119420869  119486449    271      44  148323     -0.12645   -1.1657e-15     -0.12645
8856         3  119498331  119552795    259      55  148015    -0.031503   -1.1727e-15    -0.031503
2932         3  119540300  119814264   1150      56  137306        1.449   -1.1102e-15        1.449
165829       3  119883828  120004921    571      48  146360      0.51404   -1.2212e-15      0.51404
116064       3  120043076  120069186    136      32  146487     -0.74295   -1.2212e-15     -0.74295
11167        3  120112561  120170918    297      49  146068       -1.439   -1.1102e-15       -1.439
4710         3  120314128  120321758     52      14  151166     -0.96823   -1.2212e-15     -0.96823
3081         3  120346515  120402418    322      58  149032     -0.31326   -1.1657e-15     -0.31326
285282       3  120405028  120462384    234      71  141453      -1.4515   -1.1102e-15      -1.4515
2960         3  120460558  120502716    167      54  146710      -1.3463   -1.1102e-15      -1.3463
9515         3  120626050  121144108   2804      63  144554     -0.78184   -1.2212e-15     -0.78184
10721        3  121149773  121265853    454      55  145080      -1.0776   -1.1102e-15      -1.0776
503582       3  121280269  121309969    147      29  147854     -0.31366   -1.1657e-15     -0.31366
51725        3  121311170  121349639    210      57  149628     0.079031   -1.1796e-15     0.079031
3059         3  121349746  121380791    142      32  145161      0.23837   -1.1657e-15      0.23837
2804         3  121381546  121469662    301      46  145130     -0.54913   -1.2212e-15     -0.54913
9657         3  121488108  121554926    335      29  150086       -0.257   -1.1657e-15       -0.257
55840        3  121553030  121605873    229      30  147454     -0.77844   -1.2212e-15     -0.77844
6565         3  121612171  121663534    270      19  146890      0.56886   -1.2212e-15      0.56886
286676       3  121705670  121742127    158      50  146736      0.60562   -1.2212e-15      0.60562
942          3  121773209  121840490    250      72  144924      -0.1205   -1.1796e-15      -0.1205
846          3  121901530  122005850    604      46  148330       2.1814   -1.3323e-15       2.1814
1475         3  122043011  122061316     98      27  147946       3.8416   -1.3323e-15       3.8416
131076       3  122077936  122103074    110      30  146162        2.334   -1.3323e-15        2.334
26355        3  122102023  122129461    142      34  148431       2.0197   -1.3323e-15       2.0197
54554        3  122130200  122135882     23      11  147333       2.7144   -1.3323e-15       2.7144
3836         3  122140248  122234786    374      47  146691       2.5988   -1.3323e-15       2.5988
83666        3  122246257  122284523    156      38  146864       2.4306   -1.3323e-15       2.4306
151636       3  122282085  122294550     55      29  142398       2.2974   -1.3323e-15       2.2974
165631       3  122295435  122358394    473      50  143011     -0.68827   -1.2212e-15     -0.68827
54625        3  122398672  122450187    266      34  148997      0.15557   -1.1657e-15      0.15557
79663        3  122458344  122513666    253      35  147937     -0.53137   -1.2212e-15     -0.53137
84925        3  122512901  122600486    368      52  144523      -1.2475   -1.1102e-15      -1.2475
54437        3  122627540  122748452    703     113  146629      -1.3581   -1.1102e-15      -1.3581
10954        3  122784856  122881453    467      77  145509        2.005   -1.3323e-15        2.005
26984        3  122919774  122993483    386      19  146871       1.5322   -1.1102e-15       1.5322
111          3  123000643  123168924    838      95  143057       7.5556   -8.8818e-16       7.5556
201562       3  123212863  123304924    466      44  145826      0.77366   -1.2212e-15      0.77366
4638         3  123330643  123604149   1309     128  141511       1.7094   -1.1102e-15       1.7094
64770        3  123615652  123681255    302      41  143106     0.047872   -1.1727e-15     0.047872
54763        3  123687362  123712017    111      35  141089      0.50771   -1.2212e-15      0.50771
8997         3  123812558  124440536   3546     180  146573     -0.18658   -1.1657e-15     -0.18658
7372         3  124448213  124468620    111      21  147499      0.87031   -1.2212e-15      0.87031
3693         3  124480295  124607500    714      68  147841       1.1201   -1.1102e-15       1.1201
56667        3  124623789  124654595    197      51  146107     -0.50476   -1.2212e-15     -0.50476
57493        3  124684054  124775802    468      60  147759       1.6595   -1.1102e-15       1.6595
84561        3  124800980  124932609    882     111  148567       4.1986   -8.8818e-16       4.1986
7707         3  124944013  125095198    573      41  143535       2.9354   -1.3323e-15       2.9354
8723         3  125164988  125240058    423      49  141776       2.0283   -1.3323e-15       2.0283
114885       3  125247202  125315381    369      38  149313       2.5259   -1.3323e-15       2.5259
200810       3  125646959  125710383    313      40  146318     -0.20803   -1.1657e-15     -0.20803
152015       3  125686987  125702797     64      29  146420     -0.68241   -1.2212e-15     -0.68241
54946        3  125724700  125821398    610      40  148643    -0.018282   -1.1761e-15    -0.018282
10840        3  125821904  125901029    563      65  148872      0.37939   -1.1657e-15      0.37939
28999        3  126060978  126077236     66      30  138582      0.24904   -1.1657e-15      0.24904
348807       3  126112751  126155899    299      63  149367      0.62349   -1.2212e-15      0.62349
79364        3  126155944  126195773    245      49  148491     -0.97333   -1.2212e-15     -0.97333
131669       3  126199508  126237616    281      64  147756      -1.3521   -1.1102e-15      -1.3521
166012       3  126242131  126262634    140      29  147139      -2.1596   -1.3323e-15      -2.1596
152065       3  126245342  126278808    244      44  146914      -1.8891   -1.1102e-15      -1.8891
645840       3  126290122  126328398    174      41  147159       0.1897   -1.1657e-15       0.1897
114112       3  126325395  126376056    251      54  146764      0.28495   -1.1657e-15      0.28495
84303        3  126422063  126679763   1221      71  145059       1.7942   -1.1102e-15       1.7942
5361         3  126706437  126756735    305      42  145304       1.0091   -1.1102e-15       1.0091
285311       3  126910974  126917528     32      19  146448      -1.1031   -1.1102e-15      -1.1031
131601       3  127291407  127310602     77      20  140158      -0.9226   -1.2212e-15      -0.9226
4171         3  127316200  127341779     91      44  137197     -0.35526   -1.1657e-15     -0.35526
50512        3  127347002  127392153    196      51  138239       0.3994   -1.1657e-15       0.3994
80325        3  127390781  127400269     44      18  135980      -0.6051   -1.2212e-15      -0.6051
11343        3  127407405  127543093    728     112  145772        0.307   -1.1657e-15        0.307
166348       3  127633075  127707014    347      47  146336     -0.69035   -1.2212e-15     -0.69035
29927        3  127769402  127791026    103      17  141569     -0.21834   -1.1657e-15     -0.21834
8607         3  127799300  127873752    285      28  144842      0.76508   -1.2212e-15      0.76508
60678        3  127871302  128127989   1120      64  139497       0.3232   -1.1657e-15       0.3232
165721       3  128180775  128187091     44      18  147467      0.16624   -1.1657e-15      0.16624
2624         3  128197765  128213030     70      25  148690        1.669   -1.1102e-15        1.669
6184         3  128338313  128370719    159      29  147078      0.48849   -1.1657e-15      0.48849
7879         3  128443975  128534141    495      44  144335     -0.98409   -1.2212e-15     -0.98409
28976        3  128597333  128632457    218      34  150423      -1.1009   -1.1102e-15      -1.1009
100132731    3  128628502  128665843    226      33  148829      -1.1354   -1.1102e-15      -1.1354
57501        3  128689279  128720915    147      42  146678    -0.097123   -1.1796e-15    -0.097123
79825        3  128719131  128760085    172      45  141478       1.0146   -1.1102e-15       1.0146
2815         3  128774459  128781754     29      21  134440      0.25417   -1.1657e-15      0.25417
339122       3  128805912  128841993    139      36  138542      0.52702   -1.2212e-15      0.52702
100534599    3  128805912  128881073    283      48  138450      0.20855   -1.1657e-15      0.20855
57461        3  128845759  128881409    129      48  138601     -0.37586   -1.1657e-15     -0.37586
7555         3  128886158  128903810     72      32  134784     -0.98936   -1.2212e-15     -0.98936
22820        3  128967453  128997116    171      26  145006       2.0631   -1.3323e-15       2.0631
56941        3  128996680  129025529    149      27  145671       2.3869   -1.3323e-15       2.3869
8971         3  129033114  129036120     28      12  140624       3.0097   -1.3323e-15       3.0097
90288        3  129119664  129148494    189      25  148386     -0.59033   -1.2212e-15     -0.59033
8930         3  129149287  129160022     49      14  146279      0.58642   -1.2212e-15      0.58642
55764        3  129157671  129239850    427      44  143092      0.21725   -1.1657e-15      0.21725
6010         3  129246482  129254687     41      17  145852     -0.79471   -1.2212e-15     -0.79471
132243       3  129261057  129270810     60      20  145311     -0.10848   -1.1796e-15     -0.10848
23129        3  129273556  129326582    296      46  148305       3.3698   -1.3323e-15       3.3698
23023        3  129366135  129613419    753      72  140648       2.6773   -1.3323e-15       2.6773
7200         3  129692236  129697281     29       8  135119     -0.15598   -1.1657e-15     -0.15598
644974       3  129799674  129817733     93      27  139486     0.052244   -1.1727e-15     0.052244
256076       3  130063359  130204190    790      55  146816      0.30574   -1.1657e-15      0.30574
131873       3  130235198  130396390    792      80  140075      -1.4643   -1.1102e-15      -1.4643
30849        3  130397278  130466696    293      29  143756     -0.63363   -1.2212e-15     -0.63363
27032        3  130568327  130736056    624      64  144266      -1.0983   -1.1102e-15      -1.0983
28990        3  130732221  130746698     51      15  144935     -0.88892   -1.2212e-15     -0.88892
79858        3  130744694  131069809   1368      73  143715     -0.34255   -1.1657e-15     -0.34255
131870       3  131099515  131108174     48      15  126647      0.63162   -1.2212e-15      0.63162
11222        3  131180545  131222860    188      50  143092      -1.0972   -1.1102e-15      -1.0972
131034       3  131251913  131760152   3368     142  148221     -0.85044   -1.2212e-15     -0.85044
55           3  132035211  132087646    319      37  148501       1.2862   -1.1102e-15       1.2862
23317        3  132135361  132258376    499      61  146102      -1.1491   -1.1102e-15      -1.1491
84129        3  132276482  132379975    374      56  142154        1.285   -1.1102e-15        1.285
51554        3  132315081  132321988     24      13  139366      0.77738   -1.2212e-15      0.77738
79876        3  132372290  132397967     70      31  137687      0.44793   -1.1657e-15      0.44793
27031        3  132398953  132442303    170      51  142722      0.16118   -1.1657e-15      0.16118
66000        3  132756171  133117119   1918      98  145824     -0.66115   -1.2212e-15     -0.66115
8419         3  133117790  133194556    434      88  147649     -0.57118   -1.2212e-15     -0.57118
55573        3  133291434  133309618     95      25  144743        1.911   -1.1102e-15        1.911
11073        3  133318949  133381762    289      39  148631      0.90284   -1.2212e-15      0.90284
7018         3  133463977  133498350    187      40  145488       1.0188   -1.1102e-15       1.0188
58477        3  133501877  133540836    150      41  145450      0.40978   -1.1657e-15      0.40978
51560        3  133542579  133615691    431     110  145562    -0.043215   -1.1727e-15    -0.043215
80111        3  133646489  133649656     21      10  129200      0.13046   -1.1657e-15      0.13046
6578         3  133651040  133749920    627      96  145403      -1.1733   -1.1102e-15      -1.1733
6259         3  133875478  133970586    440      57  139193      -1.2528   -1.1102e-15      -1.2528
51421        3  134073687  134095321     96      33  139435      -1.9008   -1.1102e-15      -1.9008
25847        3  134196046  134205865     47      15  139334      0.35945   -1.1657e-15      0.35945
80254        3  134203575  134294355    431      32  140544      0.97405   -1.2212e-15      0.97405
339855       3  134318265  134371522    253      30  141378     -0.37355   -1.1657e-15     -0.37355
2047         3  134513099  134979809   2567     223  144955     -0.76017   -1.2212e-15     -0.76017
5523         3  135683515  135867252    753      60  139648     -0.32317   -1.1657e-15     -0.32317
55167        3  135867260  135916522    197      43  132816     -0.53101   -1.2212e-15     -0.53101
5096         3  135968167  136057237    405      56  133060      0.68627   -1.2212e-15      0.68627
10274        3  136054577  136472245   1793      50  129622    -0.029119   -1.1761e-15    -0.029119
80723        3  136536861  136575234    174      21  145144      0.63331   -1.2212e-15      0.63331
4690         3  136580050  136670946    368      29  142593      0.72336   -1.2212e-15      0.72336
53833        3  136675707  136730427    214      33  141462      0.24604   -1.1657e-15      0.24604
8403         3  137482134  137485676     16       7  142025     -0.50612   -1.2212e-15     -0.50612
51208        3  137716658  137752994    150      38  142509       3.2451   -1.3323e-15       3.2451
199221       3  137780327  137835451    239      33  144771      0.23776   -1.1657e-15      0.23776
51146        3  137842060  137852229     36      12  146517       1.4243   -1.1102e-15       1.4243
51163        3  137879330  137894791     60      19  140019        1.252   -1.1102e-15        1.252
25852        3  137905115  138017731    356      91  136103      0.96426   -1.2212e-15      0.96426
347736       3  137979779  138050018    210      74  136404       1.4012   -1.1102e-15       1.4012
22808        3  138065490  138124877    325      50  138178       4.8132   -8.8818e-16       4.8132
83850        3  138152415  138198410    225      61  140157       2.0123   -1.3323e-15       2.0123
80321        3  138212686  138314187    372      47  141985       2.5177   -1.3323e-15       2.5177
55179        3  138326542  138352718     97      32  139417       2.6186   -1.3323e-15       2.6186
5291         3  138371040  138554780    683      52  136376      0.73718   -1.2212e-15      0.73718
668          3  138662566  138666982     15       8  143219      0.57663   -1.2212e-15      0.57663
401089       3  138665076  138673330     36       7  148976      0.84311   -1.2212e-15      0.84311
729627       3  138722304  138726110     18      10  154358      -1.1732   -1.1102e-15      -1.1732
389151       3  138737373  138740768      8       6  132216       -2.011   -1.3323e-15       -2.011
389152       3  138760444  138764734     19       5  153797     -0.14003   -1.1657e-15     -0.14003
56945        3  139061861  139076388     62      15  146979      0.96635   -1.2212e-15      0.96635
9276         3  139075933  139109522    129      24  146074      0.81902   -1.2212e-15      0.81902
5948         3  139171226  139200662    151      34  142701     -0.73223   -1.2212e-15     -0.73223
5947         3  139235776  139259671    109      32  145964    -0.015154   -1.1761e-15    -0.015154
349565       3  139278522  139397885    514      76  142035     -0.82299   -1.2212e-15     -0.82299
64084        3  139653027  140287419   3540     254  143081     -0.95508   -1.2212e-15     -0.95508
287015       3  140395866  140420492    123      29  145441      -1.9978   -1.1102e-15      -1.9978
55186        3  140659662  140699285    168      27  144457     -0.73707   -1.2212e-15     -0.73707
92369        3  140769743  140867953    444      67  144211     -0.55449   -1.2212e-15     -0.55449
92370        3  140949682  141013986    388      46  148501      -1.5077   -1.1102e-15      -1.5077
253461       3  141042055  141169134    560      74  143882       5.1333   -8.8818e-16       5.1333
5922         3  141204891  141334686    541      45  135908    -0.083664   -1.1796e-15    -0.083664
646730       3  141380934  141426734    324      81  148336     0.076889   -1.1796e-15     0.076889
9616         3  141456051  141466145     55      15  145642      -2.1682   -1.3323e-15      -2.1682
131890       3  141496043  141536392    188      46  146150    -0.023978   -1.1761e-15    -0.023978
483          3  141594424  141645882    284      32  147580     -0.16613   -1.1657e-15     -0.16613
7029         3  141662770  141869386   1070      40  147538     -0.11869   -1.1796e-15     -0.11869
256356       3  141875869  141945449    311      56  144806       1.0665   -1.1102e-15       1.0665
54464        3  142024949  142167904    430      60  144439      0.86014   -1.2212e-15      0.86014
545          3  142167577  142298668    576      45  140830     -0.19194   -1.1657e-15     -0.19194
5357         3  142314229  142433006    541      50  142289       1.2131   -1.1102e-15       1.2131
7220         3  142442266  142527230    364      47  143310      0.63582   -1.2212e-15      0.63582
26577        3  142536202  142609045    376      79  145121      -1.3301   -1.1102e-15      -1.3301
344838       3  142679573  142683818     22      11  142830     -0.94769   -1.2212e-15     -0.94769
23350        3  142719366  142780067    237      40  142793      -1.9371   -1.1102e-15      -1.9371
9435         3  142837618  142843356     27      16  138527      -1.9948   -1.1102e-15      -1.9948
285195       3  142983563  143568373   3071     280  148204     -0.72794   -1.2212e-15     -0.72794
205428       3  143689640  143711710     96      27  148699      0.40137   -1.1657e-15      0.40137
5352         3  145786725  145880282    452      33  148277     -0.16665   -1.1657e-15     -0.16665
57088        3  145909622  145969966    369      35  149193      0.13841   -1.1657e-15      0.13841
57047        3  146108650  146214778    538      31  147372     -0.82573   -1.2212e-15     -0.82573
5359         3  146232467  146263628    214      32  148014      0.58576   -1.2212e-15      0.58576
389158       3  146293842  146325003    239      32  148488      0.18465   -1.1657e-15      0.18465
84107        3  147103335  147125596     80      35  145122      0.58039   -1.2212e-15      0.58039
7545         3  147126181  147135006     31      21  147413      0.78855   -1.2212e-15      0.78855
185          3  148414658  148461290    209      42  147418     -0.40939   -1.1657e-15     -0.40939
1360         3  148507917  148578479    391      82  147525      -1.6069   -1.1102e-15      -1.6069
1359         3  148582043  148615374    177      36  144832      0.31948   -1.1657e-15      0.31948
2992         3  148708195  148745956    186      52  140196      0.34628   -1.1657e-15      0.34628
6596         3  148747404  148805341    264      55  142661      0.47166   -1.1657e-15      0.47166
84343        3  148846371  148891805    254      38  150140    -0.072615   -1.1796e-15    -0.072615
1356         3  148879697  148940832    341      61  143189     -0.68075   -1.2212e-15     -0.68075
116441       3  149035785  149052548     86      37  143389     -0.58562   -1.2212e-15     -0.58562
4071         3  149086305  149096647     47      15  137219       1.2818   -1.1102e-15       1.2818
7104         3  149191368  149221681    264      24  152765       3.2461   -1.3323e-15       3.2461
25937        3  149234522  149422060   1096     138  147934      0.67483   -1.2212e-15      0.67483
51122        3  149455757  149471287     62      14  145905      -1.4145   -1.1102e-15      -1.4145
389161       3  149478387  149511610    178      50  142847     -0.49139   -1.1657e-15     -0.49139
11342        3  149529475  149680426    617      73  142374      -1.1711   -1.1102e-15      -1.1711
5217         3  149682191  149689741     27      17  132807      -1.9084   -1.1102e-15      -1.9084
653659       3  149698948  149702153     13       8  140844      -1.6098   -1.1102e-15      -1.6098
9819         3  150125101  150178406    211      39  147581       2.0203   -1.3323e-15       2.0203
27230        3  150259280  150265428     31      16  146147     -0.19822   -1.1657e-15     -0.19822
